Country_Code,BR Code,Period,Client,risk_rating,Self_exclude_flag,Variable_21_Y0,Variable_1_Y1,Variable_9_Y0,Variable_2_Y0,Variable_13_Y1,Variable_14_Y0,Variable_27_Y1,Variable_22_Y0,Variable_12_Y0,Variable_22_Y1,Variable_25_Y0,Variable_30_Y0,Variable_30_Y1,Variable_3_Y0,Variable_19_Y0
0,25,2016Q2,86,8,1,612204.6474,636078.3671,643728.0964,720913.2622,604194.9791,635251.0079,627617.2502,574830.655,630721.734,627925.882,631062.0303,582501.0988,619453.9184,646216.0009,573832.2778
0,25,2015Q2,86,7,1,611485.9585,627668.752,643875.7959,749273.6159,594269.3942,594110.3073,640490.0542,579026.394,594754.8927,591263.1713,589507.3553,582265.1532,607191.0237,658145.2073,607529.0112
0,25,2015Q2,86,7,1,585097.9804,640012.3308,629731.2586,740820.8689,607136.8821,595692.2539,599401.5435,597477.7011,630307.1202,579468.2111,594557.8328,610013.565,625186.2219,646156.0841,567021.0197
1,5,2015Q4,87,4,1,613133.7582,617945.8627,759584.0579,863371.1403,606130.1104,652968.2561,634212.2131,597230.6921,627593.2899,632425.2481,666986.493,589330.0281,637776.1448,688723.7152,781573.722
0,12,2019Q2,90,4,1,581207.515,591645.6971,620657.0796,604470.9574,620481.1556,611466.9209,588382.2005,601863.4523,600072.9217,584560.7783,619511.8399,581680.5662,613336.6514,617731.6917,600173.5305
0,12,2018Q1,90,4,1,610855.3174,580041.3359,584045.1163,584366.7123,605974.6419,588453.1384,579831.4492,581831.8244,578782.3834,624201.5719,606913.2305,591306.3147,606123.3471,583073.0556,571300.4242
0,12,2017Q3,90,4,1,570978.175,613757.0213,623266.0048,582740.1945,608372.5056,618953.6435,576249.9366,594566.7933,593015.7187,628733.5841,610549.9981,593282.8615,601616.7415,611484.8501,592289.4049
0,12,2017Q2,90,4,1,608449.7406,570676.5211,625764.3308,576716.7101,576448.6264,572774.6515,575434.0585,603874.6609,590560.0041,571720.4291,606041.298,605446.3702,607237.264,571903.3459,588486.5417
0,13,2015Q3,91,8,1,611138.8723,621053.5049,625656.4527,583938.5651,611789.0421,603991.7777,614277.5696,599394.0802,624602.5872,600651.5027,573658.6813,589448.1877,617787.6292,577663.0569,604450.8652
0,26,2017Q1,92,7,1,605880.1996,590821.1636,615376.2919,579739.3114,605868.801,581057.4069,615650.9549,600934.5544,608080.1548,591434.359,602865.1546,608189.4602,619867.1913,576799.8521,576937.0316
0,26,2015Q4,92,7,1,612021.472,618299.8818,588631.1889,608279.6518,625160.3404,590510.2934,613691.1803,590822.7258,600853.2518,570427.8641,576321.2408,621757.2855,617507.2599,600489.8781,611478.9601
0,0,2018Q2,93,8,1,614986.4508,573359.1638,582914.9111,622779.2019,622102.4209,580331.9203,628377.4952,605893.5701,620737.0607,575816.9691,581827.8381,598064.2388,600230.846,599001.3491,602348.1063
0,0,2016Q2,93,7,1,573724.9946,588783.0685,571035.2149,620545.4138,615523.5648,570481.4318,591262.0961,582749.2712,580697.4496,628119.5939,598739.2505,586292.7463,591538.5716,572708.4838,593063.3518
0,16,2018Q2,94,7,1,578453.7065,625402.35,587928.0838,598356.1968,622323.1686,604729.7156,619744.539,596217.0868,595608.8868,602889.9312,589967.7736,603917.3487,576494.8162,617956.8414,601941.9178
0,16,2017Q2,94,7,1,574201.6537,596959.8884,608353.844,616022.3623,598042.3753,596667.4921,577589.3615,616904.7269,626954.2539,599973.9017,602081.2156,592582.781,613626.4983,628368.9364,594805.2553
0,16,2015Q2,94,7,1,575064.0854,597189.4029,574963.9947,591797.0619,619412.9716,615802.4681,608042.6247,591171.3851,589022.164,623004.0372,624312.058,611599.2332,605364.3567,579116.5409,618430.4637
0,0,2018Q2,95,5,1,582827.4275,582689.5239,588686.5723,633055.2554,585762.4083,627149.2411,571039.01,625248.4841,614840.3063,596039.101,581060.4915,621752.4058,575364.8049,602488.2969,580636.3717
0,0,2017Q2,95,4,1,585164.2102,587803.4383,590137.7218,625510.2054,597989.9451,615415.0718,614230.3517,606439.4901,593485.8089,620023.4161,584844.1996,619548.342,612263.5623,604324.9341,627036.7719
0,0,2016Q2,95,4,1,592294.5177,604008.7865,575710.9848,607328.3245,595800.0505,616421.5708,597490.4379,579330.4364,603268.7958,627668.9155,618287.2835,580766.1101,569362.1641,627452.7177,577253.5134
0,0,2015Q2,95,4,1,593354.3147,600010.6856,572882.2762,581956.3569,619236.4076,598471.3019,587126.8306,581075.8666,608496.3937,574498.8163,574101.3393,604536.4675,596855.4304,590527.9767,586644.8851
0,0,2015Q2,95,4,1,569631.7988,573250.3865,627295.5301,612289.2432,603962.9352,616901.8792,619034.95,598675.2344,595500.4749,601763.903,616218.7229,623221.495,574472.0554,603285.0419,630467.1369
0,19,2019Q3,96,7,1,614602.5165,577599.031,584925.1413,608084.1007,600510.1581,611448.394,581675.081,622145.7661,576880.9932,606199.8778,594852.2978,621450.4249,626546.7581,602447.5047,572854.5415
0,19,2017Q3,96,8,1,601569.0278,590105.8065,619494.4711,598952.9338,612086.3018,598298.7671,590997.1874,575822.986,570257.2908,605219.0225,575631.7905,616091.6384,589667.2593,622828.766,607266.4526
0,19,2016Q3,96,8,1,610364.738,620423.2425,616453.6805,618448.556,597386.4887,624908.7467,619353.1756,612958.4027,594186.177,569199.5997,629771.4905,602638.8524,595811.4503,618656.8726,595556.2142
0,19,2015Q3,96,9,0,591065.6464,600051.9057,572158.5462,620625.5939,624183.2758,614755.9295,616028.564,591066.5093,585697.8274,570815.2241,617986.4482,625311.9672,603539.7726,576974.8107,580187.6602
0,19,2015Q1,96,7,1,596313.3188,611214.7178,573056.8537,586457.4769,576584.8686,577361.0159,607281.0455,619287.0969,594714.0465,620378.8964,594327.1639,618211.5704,585185.6265,586481.8177,584181.7564
0,0,2015Q3,101,6,1,572984.2392,610044.4945,607711.3955,832258.751,616404.9605,635450.9,602260.6524,625874.6263,575816.9904,638305.9267,608729.5758,624191.3488,625303.125,666003.6399,608508.3532
1,5,2019Q1,102,7,1,606798.681,602389.8089,594434.8986,591199.9452,613425.5868,618280.2033,622503.7444,585240.5457,578365.0694,623041.5285,573324.5139,609427.1594,620734.0485,598779.0758,638422.7027
1,5,2017Q4,102,5,1,573619.1237,585705.5865,607569.8134,608773.8601,615202.7788,584594.6386,636584.2845,604521.5534,595094.8718,592327.7991,615599.6107,608598.2157,575225.0837,574172.0855,627966.1496
1,5,2019Q4,104,6,1,627103.3781,598548.6907,597200.1172,613828.0566,569922.4612,622232.3925,610446.2315,623020.1528,584421.0871,607578.6615,582720.4411,587496.9919,606619.874,598496.4761,619658.7471
1,5,2018Q4,104,7,1,619361.0527,615742.3965,622232.2788,583363.8067,584203.7909,599157.0785,593619.3427,574912.094,581157.6802,584127.0141,605761.036,624504.4782,612884.6492,620087.9694,626891.879
1,5,2017Q3,104,6,1,611320.8386,569693.8981,588702.7429,575788.5169,587838.8882,587739.9919,607716.8877,624913.711,589975.8052,621907.012,569205.5111,617839.8638,599609.5095,616170.4218,605624.6277
1,5,2017Q3,106,8,1,621711.3685,611268.8925,653538.5349,628851.0555,577355.5532,614530.6944,612862.4304,586119.5199,606506.1115,606965.1512,578641.1197,571946.0461,581123.5303,583861.5558,598187.1453
1,5,2016Q1,106,8,1,592643.159,611490.4061,631072.2075,652586.781,579492.0952,633535.1682,587597.5316,615071.9813,573171.9058,575283.5273,610198.3334,573408.6694,602574.765,593477.3642,608199.4645
0,18,2020Q1,108,7,1,612718.0959,611458.0821,578068.0193,596382.866,592724.9452,582616.8718,584518.5024,577743.9755,626888.7711,594555.9636,601015.6044,598797.9744,573755.9171,572310.4908,587161.8262
0,18,2018Q4,108,5,1,610681.503,573862.3037,623307.5807,589021.918,593243.8863,613522.5017,619139.9477,583998.1313,613739.0165,592766.756,571533.0625,571342.8899,614966.3119,619451.2309,583676.1703
0,18,2018Q1,108,4,1,604770.2288,591013.0046,577377.5847,575192.7462,603371.847,621512.8851,605460.9369,627939.2109,578356.0477,588791.3062,606411.9026,624733.4979,595804.4345,622693.4822,599524.6186
0,18,2017Q3,108,5,1,599234.5303,610649.8555,598596.9533,570938.9869,602979.6253,623144.3693,575071.7468,612732.1485,622900.5408,585550.0989,603639.2,587803.4985,574492.6024,578445.6533,596131.2962
0,18,2016Q4,108,5,1,593639.3538,589099.4091,618908.5467,583531.4964,596237.3023,610717.6302,578902.1278,607618.0807,580076.5031,590883.5246,604056.5288,605330.4401,579902.8046,582002.0531,581434.5617
0,18,2016Q2,108,5,1,587512.6108,570514.4258,593700.2296,599782.6702,615097.1853,609001.9305,579379.7118,590678.9158,613350.7888,625624.4108,627964.6566,603337.1505,619752.4031,594566.3127,596948.9645
0,18,2015Q2,108,7,1,598673.7022,572499.1412,600115.7416,577948.3443,577639.6529,578725.5804,608869.8824,606835.2292,619766.2197,628308.2935,600524.0277,597455.2496,624292.522,610570.0863,588199.9833
0,18,2015Q1,108,7,1,590275.3198,589847.8041,592679.0056,626768.5459,614926.8683,579783.8721,604673.5835,608802.9202,619499.8456,610150.7176,584079.3634,587678.9791,602607.9476,576720.5171,626854.2654
1,5,2019Q2,109,6,1,617896.8761,610593.934,580215.504,573994.0946,617335.3922,622759.8944,618437.2504,586068.0955,608181.9005,602305.9201,570825.5402,571382.0295,627101.5453,587912.4678,608620.2052
1,5,2016Q4,109,5,1,621656.8007,574698.7984,576993.2771,629410.2735,583712.195,596489.0883,603883.3509,591099.8544,597436.7454,620154.1182,591635.1817,614553.8894,591718.4409,573558.5094,620392.1341
1,5,2015Q4,109,5,1,608853.9191,599331.1261,583026.7251,607162.7459,622444.0992,610846.6674,610536.8831,604905.4382,590572.0172,613631.2127,582087.8442,583031.2541,580411.0022,583263.8341,611879.3683
0,7,2018Q4,112,5,1,593001.3884,632533.2887,614650.5527,648286.7803,571299.9197,612364.1716,588198.6199,576036.1765,569364.9522,600139.8008,618964.3992,620693.771,622219.1936,582815.7522,637221.4722
0,7,2018Q3,112,5,1,624262.5606,624197.889,646311.9408,630383.4784,590834.952,626698.0655,626486.8239,617557.6548,589804.799,592507.4282,607907.6925,625269.565,622895.9173,627108.7059,596753.2734
0,7,2017Q4,112,5,1,619002.7158,586760.7799,646840.3331,631771.8729,607585.4335,618189.0875,583124.3038,579004.5812,570807.3548,577789.7501,589207.0747,608566.9341,573374.1257,622278.0141,600554.002
0,7,2016Q3,112,5,1,580349.7073,627061.3913,611249.6113,590383.4174,573655.7385,575096.268,617126.6121,595945.4823,591314.7387,574508.1078,600346.7084,621156.0839,574187.1756,580343.2472,623300.4413
0,7,2015Q4,112,5,1,615541.9945,598216.0425,642371.7003,634418.1241,582288.4421,597098.9001,610536.1891,605394.489,612533.5714,575043.3383,626271.9236,620903.5599,584269.3438,590979.7189,596263.6123
0,16,2017Q3,113,6,1,588739.2298,610050.1456,621291.0806,580944.0878,610491.0989,579245.062,620206.2833,610949.7182,611178.0196,578363.1415,622786.3652,575988.2536,626800.4765,599488.9834,627852.1612
0,16,2016Q3,113,3,1,602223.7976,607475.9682,577102.4443,600623.4909,578198.7931,583586.6,603010.5158,608751.7204,608257.4739,614860.9993,583565.5933,620121.2426,628085.2741,592006.9176,629685.6325
0,0,2020Q1,115,10,0,603705.127,588004.617,627658.2218,608508.623,596965.4697,586432.2859,588357.8364,602067.2942,598999.512,611589.385,609084.6794,612235.4408,601642.8816,570657.0767,597317.8297
0,0,2017Q4,115,9,0,625382.9712,593575.362,582250.7714,581088.1155,603696.9501,600130.6194,606721.7455,594585.0829,609177.1409,570983.2487,573260.9399,578647.0612,601086.2849,570250.1702,583403.2678
0,0,2016Q3,115,8,1,571658.7434,573943.0579,576207.7801,572820.7944,625997.9824,597334.7419,622911.0305,625880.4364,586555.7857,612708.3459,597061.1363,588421.148,622639.1164,598002.8113,623046.2924
0,0,2015Q3,115,8,1,600013.5615,575855.1769,583987.9646,584654.3583,596481.9011,616961.2864,582992.56,575106.502,620411.8417,619563.2207,584200.0576,624508.5923,600766.222,607382.1686,612722.7143
0,0,2017Q4,116,8,1,601708.8706,583838.5157,611862.5985,574033.5842,613991.422,601682.5433,600602.1837,577748.8128,572092.3182,589834.2869,594235.7418,621039.5576,589957.0964,602842.1261,603811.5544
0,0,2016Q3,116,8,1,569986.0859,593532.2441,602901.4795,594031.6633,622224.9832,627517.219,617602.8159,594638.6226,591137.0578,585431.8925,592833.468,606429.7555,590930.5453,596792.5203,626570.3254
0,0,2015Q3,116,8,1,626572.089,580340.7799,583760.9149,581768.5495,610645.7812,576120.8396,591749.356,607990.5946,602325.3787,617366.947,591301.3332,627796.4629,577491.4872,615226.5243,614080.5199
0,11,2019Q2,118,6,1,608498.6525,587385.479,601213.8171,640197.1329,611537.0645,583634.6767,586565.0774,585663.1535,569740.6175,621810.5874,610871.7691,598381.1201,591195.8043,572139.418,603878.6759
0,11,2018Q2,118,6,1,610991.5176,624200.2786,603259.1372,654758.093,609610.9116,628392.4784,638959.159,608565.8408,572151.4807,609431.0317,586132.3898,615451.1509,611752.9775,615826.1609,617772.2984
0,11,2018Q1,118,6,1,598125.0254,602683.1368,626965.7003,636365.2774,580725.8572,596030.3545,623177.4659,591977.1417,612552.7627,580859.1465,616829.6803,570189.3035,575506.9186,585871.1461,608786.2976
0,11,2016Q2,118,7,1,599587.789,623470.8185,637024.0872,597502.9966,578990.1116,624964.8437,582016.3281,594402.0011,619816.3175,603982.7355,582407.7818,595032.8027,616793.269,617317.8777,602402.8053
0,11,2015Q2,118,6,1,626728.1603,607438.2774,609529.9138,649678.1778,607833.4697,585449.9723,610219.5399,571967.8248,572021.2603,605923.8092,569979.4846,588127.9852,616126.4179,575115.4217,617508.9713
0,0,2016Q1,119,5,1,585020.8843,588242.4337,589713.2378,628393.8747,587862.5926,599521.3876,575691.7204,597769.3648,591561.4081,624616.8849,590564.0148,592234.6391,603195.7545,622686.4075,607655.8351
1,5,2018Q2,121,8,1,618283.1116,605775.4164,598829.0892,592163.0348,609779.9262,589522.7883,582918.9245,578991.3166,578512.3101,624711.0049,616233.2001,594849.7121,609974.1161,597677.8291,574212.5925
1,5,2017Q2,121,6,1,609349.5565,587265.9668,590805.9293,626529.0589,591883.2143,616378.8778,622221.1175,612818.8697,614740.1038,588608.0531,625851.9612,617805.6513,603544.4423,571862.8171,597249.5717
1,5,2016Q1,121,6,1,570670.3602,583824.0332,594427.0341,570123.5072,573723.0054,609096.115,579788.798,611425.1423,623785.1703,608520.75,620773.2727,618548.6014,595448.9256,582952.0456,608448.1624
0,0,2019Q1,124,4,1,605770.573,579775.7499,591664.2523,624609.3672,616553.563,582920.442,582722.4845,610352.6867,585652.7415,622611.9872,571309.7796,572763.9915,622817.1877,575893.7852,609646.4043
0,0,2016Q3,124,7,1,624061.9441,609213.6556,617922.6632,586944.5887,625722.6352,626616.7148,590738.8417,587481.6123,602392.9604,572849.213,579865.38,587710.3252,569459.06,613922.9897,627282.5465
0,0,2015Q2,124,6,1,625502.4376,618036.0334,626680.2963,575261.6267,582110.509,604049.7922,576094.3652,572620.1317,586534.5904,610562.0999,589693.708,622249.7629,626315.1577,608040.5321,606963.4171
0,20,2017Q4,125,9,0,586185.7201,613270.1013,593326.4578,649067.3532,593734.6416,579306.1261,610848.0287,574675.5336,575472.2386,559198.4814,593561.4075,584537.089,595588.2744,614958.0639,577062.2648
0,20,2016Q3,125,9,0,623027.6252,594184.2706,628537.5057,691041.0671,627836.4568,621954.6876,605702.7211,589612.0409,613874.7993,614305.9558,580221.6015,586313.3295,613419.8164,612638.9115,574451.8331
0,12,2019Q2,126,5,1,580471.4893,627217.2868,610113.3249,633085.6977,604717.1518,573182.8911,610052.5119,575603.8222,582030.2041,594578.7081,609625.9795,618416.3249,590797.125,628000.3124,602487.8871
0,12,2018Q3,126,4,1,581788.4322,572885.7661,584233.3734,614401.5503,599455.6498,597243.4848,603347.6256,592435.9776,579123.0499,579586.0495,609206.5012,582632.4246,609084.4973,607229.7945,622450.8714
0,12,2017Q4,126,4,1,580539.7383,623638.8816,595056.973,602186.1385,607447.1315,582844.832,631585.272,575266.1929,585677.2375,591649.1624,592039.8026,618704.1225,612581.8025,586787.0127,581212.6615
0,12,2017Q2,126,4,1,609396.1101,579443.8975,584400.2467,587341.183,577283.6627,605479.7793,585834.4066,612489.7775,601222.2676,580185.4182,575809.756,591912.5027,610753.3591,610234.719,625399.2031
0,12,2017Q1,126,4,1,623695.3458,592687.9278,591693.887,623078.9186,609427.5295,586830.1047,627630.5801,612768.4607,603725.7333,576577.6852,579105.5787,595942.1843,578276.7643,571781.5686,618461.077
0,12,2016Q2,126,4,1,592486.9117,607614.3726,594727.5832,582405.736,610199.0536,625788.8923,627125.508,613920.4728,627361.8528,622721.7832,612486.0448,614884.2112,578751.59,598212.0578,585763.6559
0,4,2019Q3,128,8,1,598732.3183,600791.6604,596972.3611,585144.4741,599335.67,590540.1732,580678.7223,587773.0189,620244.846,605172.8159,616481.7288,624320.6211,578759.2261,608298.8344,579794.7769
0,12,2020Q1,133,4,1,598431.7605,598867.0772,617905.6293,603294.5471,621393.7914,624622.0052,626011.0053,577512.6691,569602.8927,592284.7551,608286.3755,571043.1446,615913.0565,612659.7376,592031.7337
0,12,2018Q1,133,4,1,576283.3116,606647.2293,621002.5434,600195.269,596110.563,623211.8455,592607.7514,627996.9031,602157.1725,572311.2446,588542.1189,590623.1282,577743.6152,607457.6483,592446.78
0,12,2017Q1,133,5,1,607834.9079,571924.768,599140.1265,602735.8439,588171.7432,572079.3162,628051.0229,591243.6613,593087.2454,585159.2331,610549.1232,626109.9001,595237.2646,631588.6217,599140.2396
0,12,2015Q3,133,5,1,610824.6081,597371.3243,582677.5649,618908.2491,628002.0957,582142.139,611254.9514,579700.0464,574000.1254,580616.5956,589027.9031,593511.1482,594841.7024,585516.635,580507.5137
0,4,2015Q3,134,9,0,619723.2428,617843.4111,629133.3763,620554.2851,587109.7553,616698.4581,597916.9613,601858.7919,579073.3545,573497.7314,609313.0507,575022.3626,627597.5117,574664.0216,624134.8834
0,4,2019Q2,135,5,1,600300.3371,591038.6786,588876.604,634622.0254,590093.7208,614901.2361,586874.6614,612032.7073,575295.7883,592030.5556,615647.9843,618891.6876,614685.3961,576782.5863,583245.1254
0,4,2018Q1,135,6,1,624263.3557,605642.4445,627410.094,615496.5854,581502.8433,619524.1957,603191.4069,619743.7304,586131.2428,628769.5505,574063.3592,613483.7685,603379.4661,578202.4081,588584.7105
0,4,2017Q1,135,5,1,627326.6921,605855.8267,587051.2593,605183.7614,617628.8673,589525.739,621989.9709,619896.4922,581460.9583,573790.0639,592329.8917,571100.9512,591651.1352,597766.5591,584144.666
0,4,2016Q3,135,5,1,575905.1281,626835.2008,613988.8996,579499.1325,586211.3456,596066.0155,576388.2094,583982.989,585719.1584,574964.4219,588624.2209,612617.9051,626433.0346,577894.7319,600631.7873
0,4,2015Q4,135,6,1,603496.0753,594366.7631,625633.3782,631748.3468,575823.7131,619253.6322,577308.7437,622150.9073,612355.5253,622942.6075,589621.9142,582807.7026,605655.2988,581542.2514,591284.4222
0,4,2015Q3,135,6,1,580293.7955,579046.9624,573334.8357,591337.4378,621587.7651,578868.7588,606349.742,603924.0042,622258.0767,623758.3499,593101.0475,627045.4749,598389.6899,627058.7997,570049.5364
0,4,2015Q1,135,6,1,602285.6124,628572.2988,581415.1825,582636.5752,602689.0449,611539.7762,600588.4358,612692.5118,613099.3998,591545.2602,584481.8111,588106.7114,595088.0378,599040.1766,591651.3543
0,4,2018Q1,136,3,1,602657.732,593183.1022,576080.7494,606104.1037,581060.9277,625018.1644,626781.5346,600309.921,582629.6433,608614.7653,619065.0804,580208.0496,612524.974,621287.8102,634382.8066
0,4,2017Q1,136,3,1,591378.9401,582957.0977,605083.225,619673.4352,586458.4467,621477.3063,603130.8204,611944.4033,600893.7261,606756.969,576455.496,576031.8345,619445.9766,584524.8283,591016.2246
0,4,2016Q1,136,4,1,577520.6383,609707.0505,589943.313,606554.2508,584856.8434,613841.273,571211.4398,582281.648,618924.4468,588006.7296,605015.865,572819.0442,573427.8161,575778.6926,581201.8753
0,11,2019Q3,138,7,1,594595.8384,577978.2705,595413.2294,577733.494,622526.3249,595997.431,599170.0877,616859.4133,591768.5185,609996.3673,610239.6539,611536.9258,598631.7575,583380.5088,626789.1415
0,11,2018Q3,138,6,1,618362.4748,610906.5647,605014.5163,596693.9294,571238.6565,590914.7764,592445.584,613980.0264,573377.3454,609951.4436,582746.6256,595534.2095,573339.0326,588910.2227,630491.3001
